hub_id,alignment_id,alignment_label,linked_axis_ids_json,tensor_slice_id,tensor_channel,feature_id,feature_group,source_name,dataset_name,context_member_ids_json,provenance_bundle_id,source_row_index,source_entity_id,source_entity_label,resolved_provenance_bundle_ids_json,resolved_source_row_indices_json,numeric_value,text_value,json_value
hub:grm3,alignment:grm3,GRM3,"[""mechanistic_axis:variant-to-gene""]",alignment:grm3|pgc|pgc.criterion.finemap-priority-gene|uncertainty|2,uncertainty,pgc.criterion.finemap-priority-gene,prioritization_criterion,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""criterion:finemap-priority-gene"", ""alignment_status:id-consistent"", ""uncertainty_level:low""]",pgc:glutamatergic-prioritized-genes,2,ENSG00000198822,GRM3,"[""pgc:glutamatergic-prioritized-genes""]","[""2""]",0.2,low,"{""reason"": ""cross_source_entity_id_consistent"", ""related_channel"": ""observed""}"
hub:grm3,alignment:grm3,GRM3,"[""mechanistic_axis:variant-to-gene""]",alignment:grm3|pgc|pgc.criterion.sig-adultfusion|uncertainty|2,uncertainty,pgc.criterion.sig-adultfusion,prioritization_criterion,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""criterion:sig-adultfusion"", ""alignment_status:id-consistent"", ""uncertainty_level:low""]",pgc:glutamatergic-prioritized-genes,2,ENSG00000198822,GRM3,"[""pgc:glutamatergic-prioritized-genes""]","[""2""]",0.2,low,"{""reason"": ""cross_source_entity_id_consistent"", ""related_channel"": ""observed""}"
hub:grm3,alignment:grm3,GRM3,"[""mechanistic_axis:variant-to-gene""]",alignment:grm3|pgc|pgc.criterion.smr-priority-gene|uncertainty|2,uncertainty,pgc.criterion.smr-priority-gene,prioritization_criterion,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""criterion:smr-priority-gene"", ""alignment_status:id-consistent"", ""uncertainty_level:low""]",pgc:glutamatergic-prioritized-genes,2,ENSG00000198822,GRM3,"[""pgc:glutamatergic-prioritized-genes""]","[""2""]",0.2,low,"{""reason"": ""cross_source_entity_id_consistent"", ""related_channel"": ""observed""}"
hub:grm3,alignment:grm3,GRM3,"[""mechanistic_axis:variant-to-gene""]",alignment:grm3|pgc|pgc.criterion.smrpsych|uncertainty|2,uncertainty,pgc.criterion.smrpsych,prioritization_criterion,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""criterion:smrpsych"", ""alignment_status:id-consistent"", ""uncertainty_level:low""]",pgc:glutamatergic-prioritized-genes,2,ENSG00000198822,GRM3,"[""pgc:glutamatergic-prioritized-genes""]","[""2""]",0.2,low,"{""reason"": ""cross_source_entity_id_consistent"", ""related_channel"": ""observed""}"
hub:grm3,alignment:grm3,GRM3,"[""mechanistic_axis:variant-to-gene""]",alignment:grm3|pgc|pgc.prioritised|uncertainty|2,uncertainty,pgc.prioritised,prioritization_summary,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""alignment_status:id-consistent"", ""uncertainty_level:low""]",pgc:glutamatergic-prioritized-genes,2,ENSG00000198822,GRM3,"[""pgc:glutamatergic-prioritized-genes""]","[""2""]",0.2,low,"{""reason"": ""cross_source_entity_id_consistent"", ""related_channel"": ""observed""}"
hub:grm3,alignment:grm3,GRM3,"[""mechanistic_axis:variant-to-gene""]",alignment:grm3|pgc|pgc.priority_index_snp_count|uncertainty|2,uncertainty,pgc.priority_index_snp_count,index_snp_summary,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""alignment_status:id-consistent"", ""uncertainty_level:low""]",pgc:glutamatergic-prioritized-genes,2,ENSG00000198822,GRM3,"[""pgc:glutamatergic-prioritized-genes""]","[""2""]",0.2,low,"{""reason"": ""cross_source_entity_id_consistent"", ""related_channel"": ""observed""}"
hub:grm3,alignment:grm3,GRM3,"[""mechanistic_axis:variant-to-gene""]",alignment:grm3|pgc|pgc.priority_index_snps|uncertainty|2,uncertainty,pgc.priority_index_snps,index_snp_summary,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""alignment_status:id-consistent"", ""uncertainty_level:low""]",pgc:glutamatergic-prioritized-genes,2,ENSG00000198822,GRM3,"[""pgc:glutamatergic-prioritized-genes""]","[""2""]",0.2,low,"{""reason"": ""cross_source_entity_id_consistent"", ""related_channel"": ""observed""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:clinical-translation""]",alignment:grm5|opentargets|opentargets.datatype.clinical|observed|4,observed,opentargets.datatype.clinical,datatype_score,opentargets,glutamatergic_baseline,"[""channel:observed"", ""source:opentargets"", ""dataset:glutamatergic-baseline"", ""disease:mondo-0005090"", ""datatype:clinical"", ""alignment_status:id-consistent""]",opentargets:glutamatergic-baseline,4,ENSG00000168959,GRM5,"[""opentargets:glutamatergic-baseline""]","[""4""]",0.06079307976116211,,
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:disease-association""]",alignment:grm5|opentargets|opentargets.generic_platform_baseline|observed|4,observed,opentargets.generic_platform_baseline,association_score,opentargets,glutamatergic_baseline,"[""channel:observed"", ""source:opentargets"", ""dataset:glutamatergic-baseline"", ""disease:mondo-0005090"", ""alignment_status:id-consistent""]",opentargets:glutamatergic-baseline,4,ENSG00000168959,GRM5,"[""opentargets:glutamatergic-baseline""]","[""4""]",0.128960640945,,
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:disease-association""]",alignment:grm5|opentargets|opentargets.datatype.genetic-association|missingness|4,missingness,opentargets.datatype.genetic-association,datatype_score,opentargets,glutamatergic_baseline,"[""channel:missingness"", ""source:opentargets"", ""dataset:glutamatergic-baseline"", ""disease:mondo-0005090"", ""datatype:genetic-association"", ""alignment_status:id-consistent"", ""missingness_kind:source-field-blank""]",opentargets:glutamatergic-baseline,4,ENSG00000168959,GRM5,"[""opentargets:glutamatergic-baseline""]","[""4""]",,source_field_blank,"{""field_name"": ""opentargets_datatype_genetic_association"", ""reason"": ""source_field_blank""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:disease-association""]",alignment:grm5|pgc|pgc.common_variant_support|missingness|absent,missingness,pgc.common_variant_support,association_score,pgc,glutamatergic_prioritized_genes,"[""channel:missingness"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""alignment_status:id-consistent"", ""missingness_kind:source-absent""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],,source_absent,"{""expected_source"": ""pgc"", ""reason"": ""source_absent""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.criterion.finemap-priority-gene|missingness|absent,missingness,pgc.criterion.finemap-priority-gene,prioritization_criterion,pgc,glutamatergic_prioritized_genes,"[""channel:missingness"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""criterion:finemap-priority-gene"", ""alignment_status:id-consistent"", ""missingness_kind:source-absent""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],,source_absent,"{""expected_source"": ""pgc"", ""reason"": ""source_absent""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.criterion.sig-adultfusion|missingness|absent,missingness,pgc.criterion.sig-adultfusion,prioritization_criterion,pgc,glutamatergic_prioritized_genes,"[""channel:missingness"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""criterion:sig-adultfusion"", ""alignment_status:id-consistent"", ""missingness_kind:source-absent""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],,source_absent,"{""expected_source"": ""pgc"", ""reason"": ""source_absent""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.criterion.smr-priority-gene|missingness|absent,missingness,pgc.criterion.smr-priority-gene,prioritization_criterion,pgc,glutamatergic_prioritized_genes,"[""channel:missingness"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""criterion:smr-priority-gene"", ""alignment_status:id-consistent"", ""missingness_kind:source-absent""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],,source_absent,"{""expected_source"": ""pgc"", ""reason"": ""source_absent""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.criterion.smrpsych|missingness|absent,missingness,pgc.criterion.smrpsych,prioritization_criterion,pgc,glutamatergic_prioritized_genes,"[""channel:missingness"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""criterion:smrpsych"", ""alignment_status:id-consistent"", ""missingness_kind:source-absent""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],,source_absent,"{""expected_source"": ""pgc"", ""reason"": ""source_absent""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.prioritised|missingness|absent,missingness,pgc.prioritised,prioritization_summary,pgc,glutamatergic_prioritized_genes,"[""channel:missingness"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""alignment_status:id-consistent"", ""missingness_kind:source-absent""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],,source_absent,"{""expected_source"": ""pgc"", ""reason"": ""source_absent""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.priority_index_snp_count|missingness|absent,missingness,pgc.priority_index_snp_count,index_snp_summary,pgc,glutamatergic_prioritized_genes,"[""channel:missingness"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""alignment_status:id-consistent"", ""missingness_kind:source-absent""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],,source_absent,"{""expected_source"": ""pgc"", ""reason"": ""source_absent""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.priority_index_snps|missingness|absent,missingness,pgc.priority_index_snps,index_snp_summary,pgc,glutamatergic_prioritized_genes,"[""channel:missingness"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""alignment_status:id-consistent"", ""missingness_kind:source-absent""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],,source_absent,"{""expected_source"": ""pgc"", ""reason"": ""source_absent""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:clinical-translation""]",alignment:grm5|opentargets|opentargets.datatype.clinical|uncertainty|4,uncertainty,opentargets.datatype.clinical,datatype_score,opentargets,glutamatergic_baseline,"[""channel:uncertainty"", ""source:opentargets"", ""dataset:glutamatergic-baseline"", ""disease:mondo-0005090"", ""datatype:clinical"", ""alignment_status:id-consistent"", ""uncertainty_level:medium""]",opentargets:glutamatergic-baseline,4,ENSG00000168959,GRM5,"[""opentargets:glutamatergic-baseline""]","[""4""]",0.5,medium,"{""reason"": ""single_source_alignment"", ""related_channel"": ""observed""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:disease-association""]",alignment:grm5|opentargets|opentargets.datatype.genetic-association|uncertainty|blank-4,uncertainty,opentargets.datatype.genetic-association,datatype_score,opentargets,glutamatergic_baseline,"[""channel:uncertainty"", ""source:opentargets"", ""dataset:glutamatergic-baseline"", ""disease:mondo-0005090"", ""datatype:genetic-association"", ""alignment_status:id-consistent"", ""uncertainty_level:medium""]",opentargets:glutamatergic-baseline,4,ENSG00000168959,GRM5,"[""opentargets:glutamatergic-baseline""]","[""4""]",0.6,medium,"{""field_name"": ""opentargets_datatype_genetic_association"", ""missingness_kind"": ""source_field_blank"", ""reason"": ""source_field_blank"", ""related_channel"": ""missingness""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:disease-association""]",alignment:grm5|opentargets|opentargets.generic_platform_baseline|uncertainty|4,uncertainty,opentargets.generic_platform_baseline,association_score,opentargets,glutamatergic_baseline,"[""channel:uncertainty"", ""source:opentargets"", ""dataset:glutamatergic-baseline"", ""disease:mondo-0005090"", ""alignment_status:id-consistent"", ""uncertainty_level:medium""]",opentargets:glutamatergic-baseline,4,ENSG00000168959,GRM5,"[""opentargets:glutamatergic-baseline""]","[""4""]",0.5,medium,"{""reason"": ""single_source_alignment"", ""related_channel"": ""observed""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:disease-association""]",alignment:grm5|pgc|pgc.common_variant_support|uncertainty|absent,uncertainty,pgc.common_variant_support,association_score,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""alignment_status:id-consistent"", ""uncertainty_level:high""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],0.8,high,"{""missingness_kind"": ""source_absent"", ""reason"": ""source_absent_for_alignment"", ""related_channel"": ""missingness""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.criterion.finemap-priority-gene|uncertainty|absent,uncertainty,pgc.criterion.finemap-priority-gene,prioritization_criterion,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""criterion:finemap-priority-gene"", ""alignment_status:id-consistent"", ""uncertainty_level:high""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],0.8,high,"{""missingness_kind"": ""source_absent"", ""reason"": ""source_absent_for_alignment"", ""related_channel"": ""missingness""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.criterion.sig-adultfusion|uncertainty|absent,uncertainty,pgc.criterion.sig-adultfusion,prioritization_criterion,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""criterion:sig-adultfusion"", ""alignment_status:id-consistent"", ""uncertainty_level:high""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],0.8,high,"{""missingness_kind"": ""source_absent"", ""reason"": ""source_absent_for_alignment"", ""related_channel"": ""missingness""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.criterion.smr-priority-gene|uncertainty|absent,uncertainty,pgc.criterion.smr-priority-gene,prioritization_criterion,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""criterion:smr-priority-gene"", ""alignment_status:id-consistent"", ""uncertainty_level:high""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],0.8,high,"{""missingness_kind"": ""source_absent"", ""reason"": ""source_absent_for_alignment"", ""related_channel"": ""missingness""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.criterion.smrpsych|uncertainty|absent,uncertainty,pgc.criterion.smrpsych,prioritization_criterion,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""criterion:smrpsych"", ""alignment_status:id-consistent"", ""uncertainty_level:high""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],0.8,high,"{""missingness_kind"": ""source_absent"", ""reason"": ""source_absent_for_alignment"", ""related_channel"": ""missingness""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.prioritised|uncertainty|absent,uncertainty,pgc.prioritised,prioritization_summary,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""alignment_status:id-consistent"", ""uncertainty_level:high""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],0.8,high,"{""missingness_kind"": ""source_absent"", ""reason"": ""source_absent_for_alignment"", ""related_channel"": ""missingness""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.priority_index_snp_count|uncertainty|absent,uncertainty,pgc.priority_index_snp_count,index_snp_summary,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""alignment_status:id-consistent"", ""uncertainty_level:high""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],0.8,high,"{""missingness_kind"": ""source_absent"", ""reason"": ""source_absent_for_alignment"", ""related_channel"": ""missingness""}"
hub:grm5,alignment:grm5,GRM5,"[""mechanistic_axis:variant-to-gene""]",alignment:grm5|pgc|pgc.priority_index_snps|uncertainty|absent,uncertainty,pgc.priority_index_snps,index_snp_summary,pgc,glutamatergic_prioritized_genes,"[""channel:uncertainty"", ""source:pgc"", ""dataset:glutamatergic-prioritized-genes"", ""study:pgc-scz2022"", ""alignment_status:id-consistent"", ""uncertainty_level:high""]",pgc:glutamatergic-prioritized-genes,,,,"[""pgc:glutamatergic-prioritized-genes""]",[],0.8,high,"{""missingness_kind"": ""source_absent"", ""reason"": ""source_absent_for_alignment"", ""related_channel"": ""missingness""}"
